customer_id,customer_name,segment,country,city,state,region
CA-13734,Chris Allen,Corporate,United States,Tallahassee,Florida,South
AA-13218,Amanda Allen,Home Office,United States,Palm Coast,Florida,South
EC-13846,Edward Cruz,Home Office,United States,Goldsboro,North Carolina,South
DG-13052,Deborah Garcia,Corporate,United States,Apple Valley,Minnesota,Central
JL-11949,Jennifer Lewis,Consumer,United States,Buffalo Grove,Illinois,Central
DA-13371,Daniel Adams,Consumer,United States,Henderson,Nevada,West
DT-11546,Donna Taylor,Home Office,United States,El Paso,Texas,Central
AT-10340,Amanda Thomas,Home Office,United States,Santa Barbara,California,West
RN-12279,Robert Nguyen,Consumer,United States,Troy,Ohio,East
DC-13824,Donald Collins,Home Office,United States,Carrollton,Texas,Central
KT-10210,Karen Torres,Corporate,United States,Troy,Ohio,East
MT-12553,Michael Turner,Home Office,United States,Las Cruces,New Mexico,West
DM-13423,David Moore,Home Office,United States,Lowell,Massachusetts,East
CW-12216,Carol Walker,Home Office,United States,Oswego,Illinois,Central
DR-10004,Donna Ramirez,Consumer,United States,Portland,Oregon,West
SJ-13812,Stephanie Jones,,United States,Wichita,Kansas,Central
WY-11716,William Young,Corporate,United States,Freeport,New York,East
DT-13421,Dorothy Turner,Home Office,United States,Appleton,Wisconsin,Central
DB-10637,Daniel Brown,Corporate,United States,Carlsbad,New Mexico,West
LH-11228,Laura Harris,Corporate,United States,Coachella,California,West
ER-13606,Edward Ramirez,Corporate,United States,Ormond Beach,Florida,South
SC-13862,Susan Collins,Home Office,United States,Laredo,Texas,Central
KL-11891,Kenneth Lopez,Consumer,United States,Concord,California,West
JL-11944,Jason Lee,Corporate,United States,Portland,Oregon,West
KL-12810,Kenneth Lewis,Consumer,United States,East Orange,New Jersey,East
AH-11942,Andrew Hill,Consumer,United States,Billings,Montana,West
MK-11735,Michael King,Consumer,United States,Detroit,Michigan,Central
SM-13975,Sarah Martinez,Consumer,United States,Tucson,Arizona,West
AH-10289,Anthony Hall,Corporate,United States,Clovis,New Mexico,West
KH-10998,Kimberly Hill,Consumer,United States,Chico,California,West
JW-11050,Joseph Wright,Home Office,United States,Holyoke,Massachusetts,East
JW-10348,Jason Walker,Consumer,United States,Richmond,Kentucky,South
LW-11477,Laura Wright,Corporate,United States,Saint Peters,Missouri,Central
MH-10858,Matthew Hernandez,Corporate,United States,Dearborn,Michigan,Central
KA-13640,Kevin Adams,Home Office,United States,Jonesboro,Arkansas,South
AM-14106,Andrew Miller,Home Office,United States,Atlanta,Georgia,South
AA-11124,Ashley Adams,Consumer,United States,Stockton,California,West
ML-12827,Michelle Lewis,Consumer,United States,Torrance,California,West
SD-10935,Steven Davis,Consumer,United States,Marlborough,Massachusetts,East
DR-13735,Daniel Ramirez,Corporate,United States,Waterbury,Connecticut,East
WR-11208,William Roberts,Home Office,United States,Waterloo,Iowa,Central
BC-13089,Brian Carter,Corporate,United States,Coppell,Texas,Central
AY-13349,Andrew Young,Home Office,United States,Garland,Texas,Central
BM-13568,Barbara Martin,Consumer,United States,Philadelphia,Pennsylvania,East
WF-12052,William Flores,Corporate,United States,Raleigh,North Carolina,South
MR-12503,Matthew Rivera,Home Office,United States,Thornton,Colorado,West
TT-10816,Timothy Thompson,Corporate,United States,Tigard,Oregon,West
JT-10118,John Turner,Home Office,United States,Frisco,Texas,Central
RW-12208,Ronald Wilson,Home Office,United States,Belleville,New Jersey,East
MC-11352,Michael Carter,Consumer,United States,Greenville,North Carolina,South
TS-13472,Timothy Scott,Consumer,United States,San Francisco,California,West
LN-11047,Lisa Nguyen,Consumer,United States,Oak Park,Michigan,Central
AR-12219,Amanda Ramirez,Consumer,United States,Olathe,Kansas,Central
SL-10315,Sandra Lee,Home Office,United States,Boca Raton,Florida,South
MR-13405,Melissa Rodriguez,Home Office,United States,Concord,California,West
MM-12104,Matthew Moore,Home Office,United States,Burlington,North Carolina,South
LW-13204,Linda Wright,,United States,Jackson,Mississippi,South
RT-13495,Richard Thompson,Corporate,United States,West Allis,Wisconsin,Central
GN-13963,George Nguyen,Consumer,United States,Redmond,Oregon,West
RL-13988,Robert Lee,Home Office,United States,Mount Vernon,New York,East
TR-10585,Thomas Roberts,Home Office,United States,Allen,Texas,Central
KR-11534,Kimberly Ramirez,Corporate,United States,Fairfield,California,West
KM-11201,Karen Mitchell,Corporate,United States,Cranston,Rhode Island,East
DP-13447,Donna Parker,Corporate,United States,Columbus,Ohio,East
TC-13672,Timothy Cruz,Corporate,United States,Skokie,Illinois,Central
BT-13031,Barbara Taylor,Corporate,United States,Lake Charles,Louisiana,South
JK-10230,James King,Consumer,United States,Murrieta,California,West
AN-12076,Amanda Nguyen,Home Office,United States,Washington,District of Columbia,East
BA-11603,Betty Anderson,Consumer,United States,Aberdeen,South Dakota,Central
MT-11408,Michelle Turner,Corporate,United States,Oklahoma City,Oklahoma,Central
CN-12915,Chris Nguyen,Home Office,United States,Gilbert,Arizona,West
JR-12308,James Rodriguez,Corporate,United States,Redwood City,California,West
AA-10841,Ashley Anderson,Home Office,United States,Bowling Green,Ohio,East
RS-13412,Robert Smith,Corporate,United States,Elyria,Ohio,East
TN-11445,Timothy Nelson,Corporate,United States,Minneapolis,Minnesota,Central
KJ-11461,Kevin Jones,Consumer,United States,North Las Vegas,Nevada,West
SL-10710,Steven Lee,Corporate,United States,Saint Petersburg,Florida,South
ST-11199,Sarah Turner,Home Office,United States,Grand Island,Nebraska,Central
BB-10253,Barbara Brown,Corporate,United States,Newark,Delaware,East
SJ-10621,Sandra Jones,Consumer,United States,Denver,Colorado,West
SF-10410,Sarah Flores,Home Office,United States,Springdale,Arkansas,South
ML-13873,Matthew Lopez,Home Office,United States,Woonsocket,Rhode Island,East
TA-10551,Timothy Adams,Home Office,United States,Salinas,California,West
LP-12860,Lisa Phillips,Home Office,United States,Waukesha,Wisconsin,Central
ED-12383,Edward Davis,Home Office,United States,Elyria,Ohio,East
AA-12367,Ashley Anderson,Consumer,United States,Anaheim,California,West
DT-13787,Donna Thompson,Home Office,United States,San Luis Obispo,California,West
MF-13000,Mary Flores,Corporate,United States,Costa Mesa,California,West
DM-13855,Dorothy Mitchell,Consumer,United States,La Quinta,California,West
JT-13638,Jennifer Taylor,Home Office,United States,Apopka,Florida,South
KL-13634,Kenneth Lewis,Home Office,United States,Rochester,New York,East
PW-11605,Paul Williams,Corporate,United States,La Mesa,California,West
MW-12124,Mary Williams,Consumer,United States,Sioux Falls,South Dakota,Central
SH-10552,Sandra Hall,Home Office,United States,Lehi,Utah,West
JC-11599,James Carter,Consumer,United States,West Palm Beach,Florida,South
NM-12957,Nancy Mitchell,Consumer,United States,San Mateo,California,West
LM-10400,Linda Mitchell,Corporate,United States,Saginaw,Michigan,Central
TC-11831,Thomas Cruz,Consumer,United States,Eau Claire,Wisconsin,Central
MM-10124,Melissa Martinez,,United States,Smyrna,Georgia,South
CD-13941,Chris Davis,Corporate,United States,Taylor,Michigan,Central
DW-14010,Daniel Wright,Corporate,United States,Moreno Valley,California,West
KH-13726,Karen Hill,Consumer,United States,Lakewood,Ohio,East
SW-11265,Sarah Wilson,Home Office,United States,Omaha,Nebraska,Central
BP-13679,Barbara Perez,Consumer,United States,Sandy Springs,Georgia,South
MT-13068,Mark Torres,Consumer,United States,Reno,Nevada,West
CN-10568,Chris Nelson,Corporate,United States,Springfield,Oregon,West
SS-10297,Sarah Scott,Corporate,United States,Mesa,Arizona,West
RC-10149,Richard Clark,Home Office,United States,Orange,New Jersey,East
JA-11440,James Adams,Home Office,United States,Whittier,California,West
SR-11223,Sharon Roberts,Corporate,United States,Fremont,Nebraska,Central
AK-10857,Andrew King,Home Office,United States,Edmonds,Washington,West
KH-11278,Kimberly Hill,Corporate,United States,Waterloo,Iowa,Central
GT-11647,George Thomas,Home Office,United States,Allentown,Pennsylvania,East
LP-13243,Linda Perez,Home Office,United States,Pomona,California,West
LC-10641,Lisa Carter,Corporate,United States,Temecula,California,West
BA-11484,Betty Anderson,Home Office,United States,Woodstock,Georgia,South
AR-14108,Andrew Roberts,Home Office,United States,Olathe,Kansas,Central
SJ-10028,Sarah Jones,Home Office,United States,Cuyahoga Falls,Ohio,East
KL-12017,Kevin Lopez,Consumer,United States,Oak Park,Illinois,Central
JR-11151,Jeffrey Ramirez,Consumer,United States,Mount Vernon,New York,East
DN-13300,Deborah Nguyen,Home Office,United States,Oxnard,California,West
DH-10893,Donna Hall,Consumer,United States,Draper,Utah,West
SM-12311,Susan Martinez,Consumer,United States,Pocatello,Idaho,West
KM-12539,Kenneth Moore,Corporate,United States,Fort Worth,Texas,Central
RM-11708,Ronald Moore,Consumer,United States,San Luis Obispo,California,West
MC-10696,Melissa Campbell,Consumer,United States,Columbus,Ohio,East
AT-11587,Anthony Thompson,Home Office,United States,Nashua,New Hampshire,East
DC-11932,Donald Collins,Consumer,United States,Pasco,Washington,West
DW-10506,Deborah Wright,Consumer,United States,Beverly,Massachusetts,East
MM-12368,Michael Mitchell,Consumer,United States,Monroe,Louisiana,South
CC-10311,Charles Campbell,Home Office,United States,Broomfield,Colorado,West
GW-14192,George White,Corporate,United States,New Castle,Indiana,Central
AC-10541,Andrew Clark,Home Office,United States,Round Rock,Texas,Central
MJ-14002,Margaret Jones,Home Office,United States,Roseville,Minnesota,Central
JP-11337,Jessica Perez,Consumer,United States,Auburn,Washington,West
SP-10125,Stephanie Phillips,Corporate,United States,Lancaster,Pennsylvania,East
MT-10889,Michael Taylor,Home Office,United States,Greenville,North Carolina,South
RM-11737,Richard Miller,Consumer,United States,Kirkwood,Missouri,Central
JA-11777,Joshua Adams,Consumer,United States,Paterson,New Jersey,East
JL-10167,Joseph Lopez,Corporate,United States,Redwood City,California,West
ER-14199,Edward Rodriguez,Home Office,United States,Montgomery,Alabama,South
RT-11747,Robert Turner,Consumer,United States,Columbia,Missouri,Central
DH-10662,Donald Hernandez,Home Office,United States,Waterloo,Iowa,Central
RN-10351,Rebecca Nelson,Corporate,United States,Woodland,California,West
DG-12748,David Gomez,Home Office,United States,Thomasville,North Carolina,South
SA-11424,Stephanie Allen,Corporate,United States,Citrus Heights,California,West
DT-12099,Dorothy Taylor,Consumer,United States,Warwick,Rhode Island,East
EL-11444,Edward Lewis,Corporate,United States,Highland Park,Illinois,Central
DB-12500,Donna Baker,Consumer,United States,Hampton,Virginia,South
SM-11968,Sarah Martinez,Home Office,United States,Bowling Green,Kentucky,South
RM-11168,Rebecca Moore,Consumer,United States,Marion,Iowa,Central
MP-10701,Michael Perez,,United States,South Bend,Indiana,Central
JR-11349,Jason Robinson,Home Office,United States,Lincoln Park,Michigan,Central
AR-13586,Ashley Ramirez,Corporate,United States,Citrus Heights,California,West
RD-13505,Rebecca Diaz,Home Office,United States,Parker,Colorado,West
RP-14016,Rebecca Phillips,Home Office,United States,Frankfort,Illinois,Central
KK-12926,Kevin King,Corporate,United States,Santa Clara,California,West
JT-11405,Jason Taylor,Corporate,United States,Fort Worth,Texas,Central
BC-11615,Brian Carter,Corporate,United States,Waukesha,Wisconsin,Central
MA-12419,Michelle Allen,Home Office,United States,San Gabriel,California,West
BB-12480,Barbara Baker,Corporate,United States,Salt Lake City,Utah,West
WB-12564,William Baker,Consumer,United States,Paterson,New Jersey,East
AL-11602,Ashley Lopez,Corporate,United States,Conway,Arkansas,South
MB-13906,Mary Baker,Home Office,United States,Newport News,Virginia,South
RC-12722,Rebecca Cruz,Corporate,United States,Arlington Heights,Illinois,Central
NH-13114,Nancy Harris,Home Office,United States,Highland Park,Illinois,Central
BG-13618,Betty Garcia,Corporate,United States,Clifton,New Jersey,East
DG-14160,Donna Green,Consumer,United States,New York City,New York,East
PT-14136,Patricia Torres,Home Office,United States,Minneapolis,Minnesota,Central
KM-12004,Kevin Martinez,Home Office,United States,Elkhart,Indiana,Central
AD-13467,Anthony Diaz,Corporate,United States,Lakeland,Florida,South
KR-11061,Kevin Rodriguez,Corporate,United States,Smyrna,Georgia,South
MR-11753,Michael Roberts,Corporate,United States,Aberdeen,South Dakota,Central
MJ-12801,Margaret Jones,Consumer,United States,Pomona,California,West
SS-11556,Stephanie Scott,Consumer,United States,Decatur,Illinois,Central
EH-11886,Emily Harris,Consumer,United States,Independence,Missouri,Central
SK-12151,Sarah King,Corporate,United States,Portage,Indiana,Central
LJ-10117,Linda Jones,Home Office,United States,Louisville,Kentucky,South
PS-12566,Patricia Scott,Consumer,United States,Cincinnati,Ohio,East
CM-11038,Chris Moore,Home Office,United States,Inglewood,California,West
JG-12948,Jeffrey Green,Corporate,United States,Everett,Washington,West
EH-10846,Elizabeth Harris,Home Office,United States,Chester,Pennsylvania,East
EH-12460,Emily Harris,Home Office,United States,Bozeman,Montana,West
JC-12573,Jennifer Clark,Corporate,United States,Reading,Pennsylvania,East
JS-11175,Jennifer Sanchez,Home Office,United States,Charlotte,North Carolina,South
DW-12034,Donna Walker,Consumer,United States,Colorado Springs,Colorado,West
JA-10615,John Adams,Corporate,United States,Aberdeen,South Dakota,Central
MT-13470,Mark Taylor,Home Office,United States,Roseville,California,West
MH-10180,Matthew Hall,Home Office,United States,Waynesboro,Virginia,South
AH-10665,Andrew Hall,Consumer,United States,Jackson,Mississippi,South
DR-12524,David Rivera,Corporate,United States,Athens,Georgia,South
ES-11049,Elizabeth Smith,Consumer,United States,Santa Fe,New Mexico,West
KM-13768,Kevin Miller,Corporate,United States,Mason,Ohio,East
TR-12933,Timothy Rivera,Consumer,United States,Oak Park,Illinois,Central
DW-13046,Donald Williams,Home Office,United States,Haltom City,Texas,Central
NM-13989,Nancy Moore,Home Office,United States,San Gabriel,California,West
KW-13774,Karen Williams,Consumer,United States,Port Arthur,Texas,Central
WG-11260,William Gonzalez,Corporate,United States,Clarksville,Tennessee,South
DK-10671,Donald King,Corporate,United States,Corpus Christi,Texas,Central
KN-10236,Kevin Nguyen,Corporate,United States,Hoover,Alabama,South
WY-13101,William Young,Corporate,United States,Long Beach,California,West
CW-10681,Charles Williams,Home Office,United States,Spokane,Washington,West
JR-14080,Jeffrey Ramirez,Consumer,United States,Clovis,New Mexico,West
GJ-11283,George Johnson,Home Office,United States,Woodstock,Georgia,South
MA-10605,Margaret Allen,Consumer,United States,Grand Prairie,Texas,Central
MA-11036,Melissa Adams,Consumer,United States,West Allis,Wisconsin,Central
KY-10066,Kevin Young,Home Office,United States,Escondido,California,West
KH-13813,Kenneth Harris,Home Office,United States,Lakeville,Minnesota,Central
RS-11892,Richard Smith,Consumer,United States,Tempe,Arizona,West
JL-10265,Jessica Lopez,Consumer,United States,Longmont,Colorado,West
MG-14143,Mark Green,Corporate,United States,Franklin,Tennessee,South
JJ-10006,Joshua Johnson,Consumer,United States,Kissimmee,Florida,South
SW-14133,Sarah Williams,Home Office,United States,Baltimore,Maryland,East
AS-11576,Andrew Smith,Consumer,United States,El Paso,Texas,Central
CC-10895,Charles Clark,Consumer,United States,Hackensack,New Jersey,East
AW-13462,Andrew White,Consumer,United States,Newport News,Virginia,South
DG-10309,Deborah Gomez,Corporate,United States,Lawrence,Indiana,Central
CW-12635,Carol White,Consumer,United States,Burlington,Vermont,East
DL-12928,David Lee,Corporate,United States,Hickory,North Carolina,South
MG-11559,Margaret Garcia,Corporate,United States,Saginaw,Michigan,Central
BG-11709,Betty Gomez,Consumer,United States,Vineland,New Jersey,East
MM-12411,Michelle Mitchell,Home Office,United States,Lowell,Massachusetts,East
ET-10473,Edward Torres,Corporate,United States,Arlington Heights,Illinois,Central
SG-13018,Steven Garcia,Home Office,United States,Texarkana,Arkansas,South
KA-10362,Kimberly Allen,Consumer,United States,Fayetteville,North Carolina,South
MR-13424,Matthew Rodriguez,Corporate,United States,Cuyahoga Falls,Ohio,East
JT-13005,John Thomas,Home Office,United States,Freeport,Illinois,Central
EM-11066,Elizabeth Miller,,United States,Lancaster,California,West
BW-14191,Betty Walker,Corporate,United States,Glendale,Arizona,West
JA-10268,John Anderson,Home Office,United States,Keller,Texas,Central
EM-10437,Elizabeth Mitchell,Consumer,United States,Minneapolis,Minnesota,Central
DJ-10894,Daniel Johnson,,United States,Loveland,Colorado,West
RC-10302,Rebecca Collins,Corporate,United States,Jacksonville,Florida,South
TW-13854,Thomas Wright,Corporate,United States,Jonesboro,Arkansas,South
JJ-11425,John Jackson,Corporate,United States,Burlington,Iowa,Central
JJ-12182,Jeffrey Jackson,Home Office,United States,Mount Vernon,New York,East
LE-13357,Linda Evans,Home Office,United States,Richardson,Texas,Central
JY-13481,Joshua Young,Home Office,United States,Reno,Nevada,West
SJ-13980,Susan Jackson,Corporate,United States,Coral Gables,Florida,South
LT-12444,Linda Torres,Consumer,United States,Draper,Utah,West
JJ-14039,Jason Johnson,Consumer,United States,Beverly,Massachusetts,East
EL-11178,Edward Lewis,,United States,Lorain,Ohio,East
CE-13195,Carol Edwards,Corporate,United States,Des Moines,Iowa,Central
SR-13544,Stephanie Rodriguez,Consumer,United States,Holland,Michigan,Central
JJ-10157,Jennifer Jackson,Home Office,United States,Kenner,Louisiana,South
EB-10967,Edward Brown,Consumer,United States,Franklin,Wisconsin,Central
LM-13748,Linda Mitchell,Home Office,United States,San Luis Obispo,California,West
DR-12615,Donald Rodriguez,Consumer,United States,Lorain,Ohio,East
LA-12984,Linda Anderson,Consumer,United States,Harrisonburg,Virginia,South
WT-13261,William Thompson,Consumer,United States,Covington,Washington,West
KY-13636,Kevin Young,Corporate,United States,Raleigh,North Carolina,South
DL-10411,Dorothy Lee,Home Office,United States,Highland Park,Illinois,Central
BG-10975,Betty Green,Home Office,United States,Johnson City,Tennessee,South
DC-12658,Daniel Cruz,Consumer,United States,Revere,Massachusetts,East
NE-10981,Nancy Evans,Corporate,United States,Lindenhurst,New York,East
JF-10403,Joseph Flores,Home Office,United States,Independence,Missouri,Central
LS-10460,Linda Sanchez,Corporate,United States,Troy,New York,East
JM-13001,Jessica Mitchell,Consumer,United States,Baytown,Texas,Central
DL-12985,Daniel Lee,Consumer,United States,Lorain,Ohio,East
DL-10104,David Lewis,Home Office,United States,Normal,Illinois,Central
RC-10896,Rebecca Campbell,Corporate,United States,Mission Viejo,California,West
DG-10823,David Garcia,Corporate,United States,Norfolk,Nebraska,Central
LE-13511,Lisa Evans,Consumer,United States,Summerville,South Carolina,South
KH-13541,Kenneth Harris,Corporate,United States,Lorain,Ohio,East
DM-14058,Dorothy Miller,Consumer,United States,Elkhart,Indiana,Central
ML-11209,Mary Lopez,Consumer,United States,Burlington,Iowa,Central
JR-10413,Joshua Ramirez,Home Office,United States,Pembroke Pines,Florida,South
CF-10653,Chris Flores,Consumer,United States,Sunnyvale,California,West
RK-11732,Richard King,Home Office,United States,Santa Barbara,California,West
EA-10341,Elizabeth Anderson,Home Office,United States,Lewiston,Idaho,West
BM-11626,Betty Miller,Consumer,United States,Des Moines,Iowa,Central
AP-13502,Ashley Parker,Consumer,United States,Stockton,California,West
CH-13179,Carol Hernandez,Home Office,United States,Long Beach,California,West
MM-12646,Mark Martinez,Home Office,United States,Philadelphia,Pennsylvania,East
MD-12571,Mary Davis,Consumer,United States,Hattiesburg,Mississippi,South
RH-13112,Ronald Hall,Consumer,United States,Marion,Ohio,East
PP-12660,Paul Perez,Home Office,United States,Gresham,Oregon,West
SR-12400,Sharon Ramirez,Home Office,United States,Mansfield,Texas,Central
DH-13935,Donald Hill,Corporate,United States,Deltona,Florida,South
CS-11864,Chris Sanchez,Home Office,United States,Romeoville,Illinois,Central
CS-12724,Chris Sanchez,Consumer,United States,Woodstock,Georgia,South
CH-11608,Chris Hall,Consumer,United States,San Francisco,California,West
RR-10017,Richard Rivera,Consumer,United States,Santa Clara,California,West
JS-12226,Jennifer Sanchez,Corporate,United States,Columbia,Maryland,East
JB-11194,Joshua Baker,Consumer,United States,Overland Park,Kansas,Central
MY-10444,Margaret Young,Corporate,United States,Boise,Idaho,West
SE-12002,Susan Evans,Home Office,United States,Dearborn,Michigan,Central
SL-13595,Stephanie Lee,Consumer,United States,Greenwood,Indiana,Central
LW-12442,Laura White,Corporate,United States,Layton,Utah,West
KD-10467,Kenneth Davis,Home Office,United States,Glenview,Illinois,Central
CF-10886,Carol Flores,Home Office,United States,Pasadena,California,West
SM-12365,Steven Moore,Corporate,United States,Aurora,Illinois,Central
MW-13339,Mary Wright,Consumer,United States,Dublin,California,West
GS-14057,George Sanchez,Home Office,United States,Waukesha,Wisconsin,Central
CF-14085,Chris Flores,,United States,Murray,Utah,West
SC-13368,Steven Cruz,Consumer,United States,Plantation,Florida,South
DN-10271,Donna Nelson,Corporate,United States,Rockford,Illinois,Central
PS-11156,Patricia Sanchez,Home Office,United States,Romeoville,Illinois,Central
JA-12778,Joseph Anderson,Corporate,United States,Oak Park,Michigan,Central
AG-10587,Ashley Gonzalez,Consumer,United States,Rochester,New York,East
DN-11121,Dorothy Nelson,Home Office,United States,Woodland,California,West
TC-10363,Thomas Collins,Corporate,United States,Georgetown,Kentucky,South
MR-13550,Michelle Rivera,Consumer,United States,Normal,Illinois,Central
AD-12491,Ashley Davis,Home Office,United States,Florence,Alabama,South
MA-11822,Matthew Allen,Corporate,United States,Pembroke Pines,Florida,South
DE-14183,Donna Edwards,Corporate,United States,Aurora,Colorado,West
KW-11011,Kenneth Wright,Home Office,United States,Everett,Washington,West
MW-14060,Mark White,Home Office,United States,League City,Texas,Central
EH-13880,Emily Harris,Home Office,United States,Spokane,Washington,West
MD-11001,Matthew Davis,Corporate,United States,New Bedford,Massachusetts,East
JT-10838,Joseph Turner,Corporate,United States,Morristown,New Jersey,East
DW-12980,David Williams,Home Office,United States,Plantation,Florida,South
NW-13600,Nancy Wilson,Home Office,United States,Logan,Utah,West
MM-11545,Michael Martinez,Home Office,United States,Texarkana,Arkansas,South
MJ-12122,Matthew Jones,Home Office,United States,Beaumont,Texas,Central
RA-11412,Ronald Allen,Corporate,United States,Evanston,Illinois,Central
BR-10213,Brian Roberts,Home Office,United States,Oklahoma City,Oklahoma,Central
MN-10132,Mary Nelson,Corporate,United States,Burlington,Iowa,Central
JM-11655,Jessica Mitchell,Corporate,United States,Bowling Green,Kentucky,South
CT-12498,Charles Taylor,Home Office,United States,Pleasant Grove,Utah,West
MH-13197,Margaret Hall,Home Office,United States,Rochester Hills,Michigan,Central
MR-11093,Matthew Rodriguez,Consumer,United States,West Allis,Wisconsin,Central
RY-11157,Rebecca Young,Consumer,United States,Chester,Pennsylvania,East
EB-12505,Emily Brown,,United States,Decatur,Illinois,Central
KT-13889,Kevin Taylor,Consumer,United States,Houston,Texas,Central
PM-10730,Paul Martinez,Corporate,United States,Lancaster,California,West
JA-12904,Joseph Anderson,Corporate,United States,La Porte,Indiana,Central
BD-11076,Betty Diaz,Home Office,United States,Elkhart,Indiana,Central
RR-11736,Rebecca Rodriguez,Consumer,United States,Concord,New Hampshire,East
JC-12030,Jason Campbell,Home Office,United States,Smyrna,Georgia,South
AY-10080,Anthony Young,Consumer,United States,Moreno Valley,California,West
DP-10559,Daniel Parker,Home Office,United States,Scottsdale,Arizona,West
MC-12121,Mary Campbell,Corporate,United States,Parma,Ohio,East
AW-13608,Ashley Williams,Corporate,United States,Baltimore,Maryland,East
CS-12213,Carol Scott,Home Office,United States,Detroit,Michigan,Central
DM-13166,Donald Moore,Home Office,United States,Manchester,Connecticut,East
JW-11318,Jason Walker,Home Office,United States,Manhattan,Kansas,Central
KN-12396,Karen Nguyen,Home Office,United States,Arvada,Colorado,West
AR-11623,Ashley Rodriguez,Home Office,United States,Bartlett,Tennessee,South
NW-10182,Nancy Wright,Corporate,United States,Waterbury,Connecticut,East
LM-10992,Laura Miller,Consumer,United States,Warner Robins,Georgia,South
JR-12050,Jennifer Rodriguez,Consumer,United States,Milford,Connecticut,East
RF-10815,Richard Flores,Corporate,United States,Beverly,Massachusetts,East
AB-13666,Amanda Brown,Consumer,United States,Coppell,Texas,Central
KW-12278,Karen Walker,Corporate,United States,Cambridge,Massachusetts,East
LG-11948,Lisa Gomez,Consumer,United States,Columbus,Ohio,East
DJ-10304,Dorothy Jackson,Home Office,United States,Chico,California,West
JA-10019,Jason Anderson,Corporate,United States,Peoria,Illinois,Central
RD-13719,Ronald Diaz,Home Office,United States,La Mesa,California,West
TH-11502,Thomas Harris,Home Office,United States,Long Beach,New York,East
LL-11758,Laura Lee,Corporate,United States,Garden City,Kansas,Central
MM-11653,Michelle Martinez,Home Office,United States,Arvada,Colorado,West
BT-12118,Brian Thompson,Consumer,United States,Waco,Texas,Central
MB-13084,Michelle Brown,Corporate,United States,Bowling Green,Ohio,East
DW-10392,Donna Wilson,Corporate,United States,Freeport,New York,East
CW-10973,Carol White,Consumer,United States,North Las Vegas,Nevada,West
DE-10657,Donald Evans,Corporate,United States,Westland,Michigan,Central
MH-10084,Margaret Hall,Home Office,United States,Clifton,New Jersey,East
JG-11575,Joshua Gonzalez,Corporate,United States,Margate,Florida,South
JK-12645,Jason King,Consumer,United States,Haltom City,Texas,Central
DN-11381,Donald Nguyen,Home Office,United States,Coral Gables,Florida,South
RP-11116,Richard Phillips,Corporate,United States,Montgomery,Alabama,South
BA-13199,Brian Adams,Home Office,United States,Burlington,Iowa,Central
AJ-12336,Andrew Jones,Home Office,United States,Pembroke Pines,Florida,South
JG-10074,Jessica Gonzalez,Home Office,United States,Virginia Beach,Virginia,South
TN-11254,Thomas Nguyen,Corporate,United States,Florence,South Carolina,South
JC-11056,John Collins,Home Office,United States,Middletown,Connecticut,East
DS-13252,Daniel Smith,Corporate,United States,Peoria,Illinois,Central
KT-11418,Kevin Thompson,Consumer,United States,Citrus Heights,California,West
DL-13305,Dorothy Lewis,Consumer,United States,Pembroke Pines,Florida,South
RG-10083,Ronald Gomez,Corporate,United States,Margate,Florida,South
DL-13319,David Lewis,Corporate,United States,Chico,California,West
BR-13578,Brian Rodriguez,Corporate,United States,Skokie,Illinois,Central
MA-11471,Melissa Adams,Corporate,United States,Miramar,Florida,South
RG-12312,Rebecca Gonzalez,Home Office,United States,Rapid City,South Dakota,Central
AJ-11401,Amanda Jones,Consumer,United States,Round Rock,Texas,Central
SS-11622,Stephanie Smith,Corporate,United States,New Brunswick,New Jersey,East
SN-11511,Susan Nguyen,Home Office,United States,Cottage Grove,Minnesota,Central
DW-12992,Dorothy Wright,Consumer,United States,Elyria,Ohio,East
RF-12095,Richard Flores,Consumer,United States,Apple Valley,California,West
SL-10964,Sarah Lee,Corporate,United States,Bowling Green,Kentucky,South
KM-12897,Karen Mitchell,Consumer,United States,Baltimore,Maryland,East
JA-12630,John Allen,Consumer,United States,Wilmington,North Carolina,South
SP-10574,Steven Phillips,Consumer,United States,Evanston,Illinois,Central
AY-10929,Amanda Young,Home Office,United States,Plantation,Florida,South
AB-10447,Amanda Baker,Home Office,United States,Waco,Texas,Central
ML-10899,Michael Lewis,Corporate,United States,Elkhart,Indiana,Central
JA-12788,Jason Anderson,Home Office,United States,Hendersonville,Tennessee,South
JW-12506,Jessica Walker,Home Office,United States,Jamestown,New York,East
MR-12175,Michelle Robinson,Corporate,United States,Concord,New Hampshire,East
JT-11836,Jessica Torres,Corporate,United States,Waynesboro,Virginia,South
KS-12103,Kenneth Smith,Home Office,United States,Columbus,Ohio,East
JW-13757,Jessica Wilson,Corporate,United States,Miami,Florida,South
MP-11252,Melissa Parker,Corporate,United States,San Bernardino,California,West
DT-10885,Deborah Thomas,Consumer,United States,Mishawaka,Indiana,Central
TR-10417,Timothy Robinson,Corporate,United States,San Mateo,California,West
MW-12918,Matthew Wilson,Consumer,United States,Chattanooga,Tennessee,South
SD-11965,Sarah Davis,Home Office,United States,Melbourne,Florida,South
BT-10891,Brian Torres,Corporate,United States,Fresno,California,West
MN-13584,Michael Nguyen,Corporate,United States,La Porte,Texas,Central
JR-11513,John Rodriguez,Home Office,United States,Laurel,Maryland,East
